,Company,Year,Country,Revenue,Sector,Goals
406,ICICI Bank,2017,India,99.33,Financials,"{'0': 1, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 6, '9': 6, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
407,ICICI Bank,2019,India,99.33,Financials,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 1, '5': 0, '6': 0, '7': 1, '8': 6, '9': 6, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 2, '17': 0}"
408,ICICI Bank,2021,India,99.33,Financials,"{'0': 1, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 3, '9': 3, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
409,ICICI Bank,2020,India,99.33,Financials,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 1, '5': 0, '6': 0, '7': 0, '8': 5, '9': 3, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
410,ICICI Bank,2018,India,99.33,Financials,"{'0': 1, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 9, '9': 9, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 1, '17': 0}"
411,ICICI Bank,2016,India,99.33,Financials,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 1, '9': 1, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
412,Oil&Natural Gas,2022,India,46.31,Energy,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 1, '8': 0, '9': 2, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
413,Oil&Natural Gas,2023,India,46.31,Energy,"{'0': 2, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 1, '9': 11, '10': 0, '11': 0, '12': 0, '13': 1, '14': 0, '15': 1, '16': 1, '17': 0}"
414,Oil&Natural Gas,2021,India,46.31,Energy,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 2, '8': 0, '9': 7, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 2, '17': 0}"
415,Oil&Natural Gas,2018,India,46.31,Energy,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 1, '8': 0, '9': 1, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
416,Tata Motors,2022,India,50.61,Industrials,"{'0': 2, '1': 0, '2': 0, '3': 0, '4': 1, '5': 1, '6': 0, '7': 3, '8': 6, '9': 15, '10': 0, '11': 6, '12': 3, '13': 1, '14': 0, '15': 0, '16': 0, '17': 1}"
417,Tata Motors,2023,India,50.61,Industrials,"{'0': 1, '1': 0, '2': 0, '3': 1, '4': 0, '5': 0, '6': 0, '7': 1, '8': 0, '9': 6, '10': 0, '11': 1, '12': 2, '13': 0, '14': 0, '15': 0, '16': 0, '17': 1}"
418,Tata Motors,2015,India,50.61,Industrials,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 1, '8': 0, '9': 2, '10': 0, '11': 2, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
419,Tata Motors,2019,India,50.61,Industrials,"{'0': 1, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 1, '8': 0, '9': 5, '10': 0, '11': 2, '12': 0, '13': 1, '14': 0, '15': 0, '16': 0, '17': 0}"
420,Tata Motors,2021,India,50.61,Industrials,"{'0': 1, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 2, '8': 0, '9': 14, '10': 0, '11': 5, '12': 2, '13': 1, '14': 0, '15': 0, '16': 0, '17': 1}"
421,Tata Motors,2020,India,50.61,Industrials,"{'0': 1, '1': 0, '2': 0, '3': 1, '4': 0, '5': 0, '6': 0, '7': 0, '8': 1, '9': 8, '10': 0, '11': 4, '12': 1, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
422,Tata Motors,2016,India,50.61,Industrials,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 3, '10': 0, '11': 3, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
423,State Bank of India,2022,India,91.89,Financials,"{'0': 1, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 1, '8': 8, '9': 8, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 4, '17': 0}"
424,State Bank of India,2023,India,91.89,Financials,"{'0': 1, '1': 0, '2': 0, '3': 0, '4': 2, '5': 0, '6': 0, '7': 0, '8': 17, '9': 11, '10': 0, '11': 0, '12': 0, '13': 1, '14': 0, '15': 0, '16': 5, '17': 0}"
425,State Bank of India,2019,India,91.89,Financials,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 5, '9': 4, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 1, '17': 0}"
426,State Bank of India,2021,India,91.89,Financials,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 3, '9': 4, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 2, '17': 0}"
427,State Bank of India,2020,India,91.89,Financials,"{'0': 2, '1': 0, '2': 2, '3': 2, '4': 0, '5': 0, '6': 0, '7': 0, '8': 6, '9': 11, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 7, '17': 0}"
428,State Bank of India,2018,India,91.89,Financials,"{'0': 2, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 2, '9': 3, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 2, '17': 0}"
429,Hindustan Unilever,2014,India,76.16,Consumer Staples,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 1, '10': 0, '11': 0, '12': 1, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
430,Hindustan Unilever,2022,India,76.16,Consumer Staples,"{'0': 0, '1': 0, '2': 1, '3': 0, '4': 0, '5': 0, '6': 1, '7': 0, '8': 0, '9': 1, '10': 0, '11': 0, '12': 0, '13': 1, '14': 0, '15': 0, '16': 1, '17': 0}"
431,Hindustan Unilever,2023,India,76.16,Consumer Staples,"{'0': 0, '1': 0, '2': 0, '3': 1, '4': 0, '5': 0, '6': 0, '7': 0, '8': 10, '9': 16, '10': 0, '11': 2, '12': 5, '13': 1, '14': 0, '15': 0, '16': 2, '17': 0}"
432,Hindustan Unilever,2017,India,76.16,Consumer Staples,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 1, '9': 1, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
433,Hindustan Unilever,2019,India,76.16,Consumer Staples,"{'0': 0, '1': 0, '2': 1, '3': 0, '4': 1, '5': 0, '6': 0, '7': 0, '8': 1, '9': 3, '10': 0, '11': 0, '12': 1, '13': 0, '14': 0, '15': 0, '16': 1, '17': 0}"
434,Hindustan Unilever,2021,India,76.16,Consumer Staples,"{'0': 0, '1': 0, '2': 0, '3': 1, '4': 2, '5': 0, '6': 0, '7': 0, '8': 3, '9': 7, '10': 0, '11': 0, '12': 2, '13': 0, '14': 0, '15': 0, '16': 1, '17': 0}"
435,Hindustan Unilever,2020,India,76.16,Consumer Staples,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 2, '9': 3, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 1, '17': 0}"
436,Hindustan Unilever,2018,India,76.16,Consumer Staples,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 2, '10': 0, '11': 0, '12': 1, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
437,Axis Bank,2022,India,42.72,Financial Service,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 1, '5': 1, '6': 0, '7': 0, '8': 11, '9': 11, '10': 0, '11': 0, '12': 1, '13': 0, '14': 0, '15': 0, '16': 2, '17': 1}"
438,Axis Bank,2023,India,42.72,Financial Service,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 1, '5': 0, '6': 0, '7': 1, '8': 31, '9': 32, '10': 0, '11': 2, '12': 1, '13': 1, '14': 0, '15': 0, '16': 7, '17': 0}"
439,Axis Bank,2017,India,42.72,Financial Service,"{'0': 1, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 9, '9': 8, '10': 0, '11': 0, '12': 1, '13': 0, '14': 0, '15': 0, '16': 1, '17': 0}"
440,Axis Bank,2021,India,42.72,Financial Service,"{'0': 2, '1': 1, '2': 1, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 17, '9': 15, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 2, '17': 0}"
441,Axis Bank,2020,India,42.72,Financial Service,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 1, '5': 0, '6': 0, '7': 0, '8': 13, '9': 10, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 1, '17': 0}"
442,Axis Bank,2018,India,42.72,Financial Service,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 7, '9': 8, '10': 0, '11': 3, '12': 0, '13': 0, '14': 0, '15': 0, '16': 1, '17': 0}"
443,Larsen & Toubro,2014,India,58.58,Industrials,"{'0': 1, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 2, '9': 4, '10': 0, '11': 1, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
444,Larsen & Toubro,2022,India,58.58,Industrials,"{'0': 3, '1': 0, '2': 0, '3': 6, '4': 2, '5': 0, '6': 1, '7': 5, '8': 19, '9': 33, '10': 0, '11': 5, '12': 3, '13': 0, '14': 0, '15': 0, '16': 7, '17': 1}"
445,Larsen & Toubro,2023,India,58.58,Industrials,"{'0': 5, '1': 0, '2': 0, '3': 1, '4': 6, '5': 0, '6': 3, '7': 2, '8': 18, '9': 38, '10': 0, '11': 1, '12': 5, '13': 2, '14': 0, '15': 0, '16': 2, '17': 1}"
446,Larsen & Toubro,2015,India,58.58,Industrials,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 2, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
447,Larsen & Toubro,2017,India,58.58,Industrials,"{'0': 2, '1': 0, '2': 0, '3': 0, '4': 1, '5': 0, '6': 0, '7': 0, '8': 3, '9': 10, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
448,Larsen & Toubro,2019,India,58.58,Industrials,"{'0': 0, '1': 0, '2': 1, '3': 3, '4': 5, '5': 0, '6': 1, '7': 1, '8': 18, '9': 33, '10': 0, '11': 8, '12': 4, '13': 0, '14': 1, '15': 0, '16': 4, '17': 1}"
449,Larsen & Toubro,2021,India,58.58,Industrials,"{'0': 4, '1': 0, '2': 0, '3': 6, '4': 4, '5': 0, '6': 2, '7': 1, '8': 8, '9': 23, '10': 0, '11': 7, '12': 3, '13': 2, '14': 0, '15': 0, '16': 1, '17': 0}"
450,Larsen & Toubro,2020,India,58.58,Industrials,"{'0': 2, '1': 0, '2': 0, '3': 8, '4': 3, '5': 0, '6': 1, '7': 1, '8': 13, '9': 30, '10': 0, '11': 6, '12': 5, '13': 0, '14': 0, '15': 0, '16': 2, '17': 1}"
451,Larsen & Toubro,2018,India,58.58,Industrials,"{'0': 1, '1': 0, '2': 0, '3': 0, '4': 3, '5': 0, '6': 0, '7': 2, '8': 7, '9': 22, '10': 0, '11': 4, '12': 2, '13': 0, '14': 0, '15': 0, '16': 1, '17': 0}"
452,Larsen & Toubro,2016,India,58.58,Industrials,"{'0': 3, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 2, '9': 3, '10': 0, '11': 1, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
453,Maruti Suzuki India,2014,India,45.66,Industrials,"{'0': 1, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 1, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
454,Maruti Suzuki India,2022,India,45.66,Industrials,"{'0': 2, '1': 0, '2': 0, '3': 0, '4': 2, '5': 0, '6': 0, '7': 0, '8': 2, '9': 4, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
455,Maruti Suzuki India,2023,India,45.66,Industrials,"{'0': 3, '1': 0, '2': 0, '3': 7, '4': 2, '5': 0, '6': 0, '7': 0, '8': 4, '9': 7, '10': 0, '11': 2, '12': 0, '13': 0, '14': 0, '15': 0, '16': 1, '17': 0}"
456,Maruti Suzuki India,2017,India,45.66,Industrials,"{'0': 1, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 1, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
457,Maruti Suzuki India,2019,India,45.66,Industrials,"{'0': 0, '1': 0, '2': 0, '3': 2, '4': 1, '5': 0, '6': 0, '7': 0, '8': 2, '9': 4, '10': 0, '11': 0, '12': 1, '13': 0, '14': 0, '15': 0, '16': 1, '17': 0}"
458,Maruti Suzuki India,2021,India,45.66,Industrials,"{'0': 1, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 2, '9': 7, '10': 0, '11': 1, '12': 1, '13': 0, '14': 0, '15': 0, '16': 1, '17': 0}"
459,Maruti Suzuki India,2020,India,45.66,Industrials,"{'0': 1, '1': 0, '2': 0, '3': 2, '4': 1, '5': 0, '6': 0, '7': 0, '8': 3, '9': 4, '10': 0, '11': 2, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
460,Maruti Suzuki India,2018,India,45.66,Industrials,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 1, '9': 1, '10': 0, '11': 0, '12': 1, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
461,Bajaj Finance,2022,India,53.94,Financial Service,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 1, '5': 0, '6': 0, '7': 0, '8': 3, '9': 2, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
462,Bajaj Finance,2023,India,53.94,Financial Service,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 7, '9': 7, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 1, '17': 0}"
463,Bajaj Finance,2021,India,53.94,Financial Service,"{'0': 0, '1': 0, '2': 0, '3': 1, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
464,Bajaj Finance,2020,India,53.94,Financial Service,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 5, '9': 7, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 2, '17': 0}"
465,Bajaj Finance,2016,India,53.94,Financial Service,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 1, '17': 0}"
466,Sun Pharmaceutical,2022,India,52.18,Health Care,"{'0': 0, '1': 0, '2': 0, '3': 1, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 1, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
467,Sun Pharmaceutical,2023,India,52.18,Health Care,"{'0': 0, '1': 0, '2': 0, '3': 1, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 1, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
468,Sun Pharmaceutical,2019,India,52.18,Health Care,"{'0': 0, '1': 0, '2': 0, '3': 1, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
469,Sun Pharmaceutical,2018,India,52.18,Health Care,"{'0': 0, '1': 0, '2': 0, '3': 1, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
470,Bharti Airtel,2014,India,107.39,Communication Services,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 1, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
471,Bharti Airtel,2022,India,107.39,Communication Services,"{'0': 1, '1': 0, '2': 0, '3': 2, '4': 3, '5': 0, '6': 0, '7': 3, '8': 3, '9': 14, '10': 0, '11': 1, '12': 0, '13': 2, '14': 0, '15': 0, '16': 1, '17': 1}"
472,Bharti Airtel,2023,India,107.39,Communication Services,"{'0': 1, '1': 0, '2': 0, '3': 0, '4': 2, '5': 0, '6': 0, '7': 3, '8': 3, '9': 13, '10': 0, '11': 0, '12': 1, '13': 3, '14': 0, '15': 0, '16': 0, '17': 0}"
473,Bharti Airtel,2015,India,107.39,Communication Services,"{'0': 0, '1': 0, '2': 1, '3': 1, '4': 2, '5': 0, '6': 1, '7': 0, '8': 0, '9': 1, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
474,Bharti Airtel,2017,India,107.39,Communication Services,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 1, '5': 0, '6': 0, '7': 0, '8': 1, '9': 11, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
475,Bharti Airtel,2019,India,107.39,Communication Services,"{'0': 1, '1': 0, '2': 0, '3': 0, '4': 3, '5': 1, '6': 0, '7': 0, '8': 5, '9': 18, '10': 0, '11': 1, '12': 0, '13': 0, '14': 0, '15': 1, '16': 2, '17': 0}"
476,Bharti Airtel,2021,India,107.39,Communication Services,"{'0': 0, '1': 0, '2': 0, '3': 2, '4': 0, '5': 0, '6': 0, '7': 4, '8': 6, '9': 18, '10': 0, '11': 1, '12': 1, '13': 2, '14': 0, '15': 0, '16': 1, '17': 0}"
477,Bharti Airtel,2020,India,107.39,Communication Services,"{'0': 1, '1': 0, '2': 0, '3': 1, '4': 3, '5': 0, '6': 0, '7': 1, '8': 9, '9': 21, '10': 0, '11': 0, '12': 1, '13': 1, '14': 0, '15': 0, '16': 0, '17': 1}"
478,Bharti Airtel,2018,India,107.39,Communication Services,"{'0': 1, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 12, '10': 0, '11': 1, '12': 0, '13': 0, '14': 0, '15': 0, '16': 1, '17': 1}"
479,Bharti Airtel,2016,India,107.39,Communication Services,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 1, '5': 0, '6': 0, '7': 0, '8': 1, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
480,NTPC Limited,2022,India,45.66,Energy,"{'0': 1, '1': 0, '2': 0, '3': 0, '4': 1, '5': 0, '6': 0, '7': 4, '8': 0, '9': 3, '10': 0, '11': 0, '12': 2, '13': 2, '14': 0, '15': 0, '16': 0, '17': 1}"
481,NTPC Limited,2023,India,45.66,Energy,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 2, '8': 2, '9': 6, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 1, '17': 0}"
482,NTPC Limited,2015,India,45.66,Energy,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 1, '8': 0, '9': 1, '10': 0, '11': 0, '12': 0, '13': 1, '14': 0, '15': 0, '16': 0, '17': 0}"
483,NTPC Limited,2017,India,45.66,Energy,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 1, '7': 1, '8': 0, '9': 2, '10': 0, '11': 0, '12': 1, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
484,NTPC Limited,2019,India,45.66,Energy,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 5, '8': 0, '9': 9, '10': 0, '11': 1, '12': 5, '13': 1, '14': 0, '15': 0, '16': 0, '17': 0}"
485,NTPC Limited,2021,India,45.66,Energy,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 2, '5': 0, '6': 1, '7': 5, '8': 0, '9': 9, '10': 0, '11': 0, '12': 3, '13': 1, '14': 0, '15': 0, '16': 0, '17': 0}"
486,NTPC Limited,2020,India,45.66,Energy,"{'0': 1, '1': 0, '2': 0, '3': 0, '4': 1, '5': 0, '6': 0, '7': 5, '8': 2, '9': 9, '10': 0, '11': 0, '12': 2, '13': 1, '14': 0, '15': 0, '16': 0, '17': 0}"
487,NTPC Limited,2018,India,45.66,Energy,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 2, '8': 0, '9': 1, '10': 0, '11': 0, '12': 1, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
488,NTPC Limited,2016,India,45.66,Energy,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 2, '8': 0, '9': 3, '10': 0, '11': 0, '12': 1, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
489,Mahindra & Mahindra,2022,India,42.44,Consumer Discretionary,"{'0': 4, '1': 0, '2': 1, '3': 0, '4': 8, '5': 2, '6': 0, '7': 0, '8': 3, '9': 13, '10': 0, '11': 1, '12': 3, '13': 0, '14': 0, '15': 0, '16': 1, '17': 0}"
490,Mahindra & Mahindra,2023,India,42.44,Consumer Discretionary,"{'0': 2, '1': 0, '2': 3, '3': 0, '4': 5, '5': 1, '6': 0, '7': 1, '8': 7, '9': 21, '10': 0, '11': 2, '12': 3, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
491,Mahindra & Mahindra,2015,India,42.44,Consumer Discretionary,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 1, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
492,Mahindra & Mahindra,2017,India,42.44,Consumer Discretionary,"{'0': 0, '1': 0, '2': 2, '3': 0, '4': 0, '5': 0, '6': 0, '7': 3, '8': 1, '9': 6, '10': 0, '11': 2, '12': 1, '13': 1, '14': 0, '15': 0, '16': 0, '17': 0}"
493,Mahindra & Mahindra,2021,India,42.44,Consumer Discretionary,"{'0': 0, '1': 0, '2': 5, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 8, '10': 0, '11': 0, '12': 2, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
494,Mahindra & Mahindra,2020,India,42.44,Consumer Discretionary,"{'0': 0, '1': 0, '2': 5, '3': 0, '4': 3, '5': 2, '6': 0, '7': 1, '8': 2, '9': 8, '10': 2, '11': 0, '12': 3, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
495,Mahindra & Mahindra,2018,India,42.44,Consumer Discretionary,"{'0': 1, '1': 0, '2': 2, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 5, '9': 10, '10': 0, '11': 1, '12': 2, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
496,Mahindra & Mahindra,2016,India,42.44,Consumer Discretionary,"{'0': 1, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
497,Adani Enterprises,2022,India,43.12,Materials,"{'0': 1, '1': 0, '2': 1, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 2, '9': 7, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 2, '17': 0}"
498,Adani Enterprises,2023,India,43.12,Materials,"{'0': 1, '1': 0, '2': 0, '3': 0, '4': 1, '5': 0, '6': 1, '7': 3, '8': 6, '9': 11, '10': 0, '11': 2, '12': 0, '13': 1, '14': 0, '15': 0, '16': 5, '17': 0}"
499,Adani Enterprises,2019,India,43.12,Materials,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 2, '5': 0, '6': 1, '7': 0, '8': 0, '9': 1, '10': 0, '11': 0, '12': 1, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
500,Adani Enterprises,2021,India,43.12,Materials,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 1, '8': 0, '9': 2, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
501,Adani Enterprises,2020,India,43.12,Materials,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 1, '9': 3, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 1, '17': 0}"
502,ITC,2014,India,73.68,Consumer Staples,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 1, '9': 1, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
503,ITC,2022,India,73.68,Consumer Staples,"{'0': 1, '1': 0, '2': 3, '3': 1, '4': 0, '5': 0, '6': 0, '7': 0, '8': 9, '9': 17, '10': 0, '11': 0, '12': 7, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
504,ITC,2023,India,73.68,Consumer Staples,"{'0': 4, '1': 0, '2': 5, '3': 2, '4': 1, '5': 0, '6': 0, '7': 2, '8': 11, '9': 17, '10': 1, '11': 0, '12': 7, '13': 2, '14': 0, '15': 0, '16': 1, '17': 0}"
505,ITC,2015,India,73.68,Consumer Staples,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 1, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
506,ITC,2017,India,73.68,Consumer Staples,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 1, '9': 4, '10': 0, '11': 0, '12': 1, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0}"
